Crit0,Crit1,Crit2,end
2294302,-2627174,17362,end
2294299,-2627127,17362,end
2294300,-2627127,17362,end
2297277,-2632131,17347,end
2297277,-2632127,17347,end
2297277,-2631910,17347,end
2297654,-2632256,17343,end
2297624,-2632232,17343,end
2297659,-2632118,17343,end
2297659,-2632112,17344,end
2297803,-2632091,17344,end
2297729,-2632083,17344,end
2297729,-2632068,17344,end
2297886,-2632063,17344,end
2297729,-2631979,17344,end
2297803,-2631930,17344,end
2297803,-2631903,17344,end
2297659,-2631882,17344,end
2297659,-2631881,17344,end
2297886,-2631804,17344,end
2297886,-2631800,17344,end
2297566,-2631337,17342,end
2297569,-2631317,17342,end
2297563,-2631310,17342,end
2297530,-2631225,17343,end
2297527,-2631183,17343,end
2297512,-2631171,17342,end
2297524,-2631140,17343,end
2297509,-2631129,17343,end
2297506,-2631087,17343,end
2297581,-2631087,17343,end
2297490,-2630948,17342,end
2297493,-2630938,17342,end
2297487,-2630911,17342,end
2297487,-2630797,17342,end
2297484,-2630749,17342,end
2297481,-2630702,17342,end
2297482,-2630702,17342,end
2297581,-2631079,17343,end
2297886,-2631796,17344,end
2297886,-2631792,17344,end
2297493,-2630930,17342,end
2297487,-2630789,17342,end
2297484,-2630741,17342,end
2297481,-2630694,17342,end
2297482,-2630694,17342,end
2300086,-2634052,17355,end
2300115,-2634014,17355,end
2300085,-2633990,17355,end
2300120,-2633876,17355,end
2300120,-2633870,17356,end
2300264,-2633849,17356,end
2300190,-2633841,17356,end
2300190,-2633826,17356,end
2300347,-2633821,17356,end
2300190,-2633737,17356,end
2300264,-2633688,17356,end
2300264,-2633661,17356,end
2300120,-2633640,17356,end
2300120,-2633639,17356,end
2300347,-2633562,17356,end
2300347,-2633558,17356,end
2300027,-2633095,17354,end
2300030,-2633075,17354,end
2300024,-2633068,17354,end
2299991,-2632983,17355,end
2299988,-2632941,17355,end
2299973,-2632929,17354,end
2299985,-2632898,17355,end
2299970,-2632887,17355,end
2299967,-2632845,17355,end
2300042,-2632845,17355,end
2299951,-2632706,17354,end
2299954,-2632696,17354,end
2299948,-2632669,17354,end
