ID_UG	ID_Vertice	XX_v	YY_v	Concelho
1223	43216	-20944.1914	149738.0319	Paiva
1223	43217	-20849.4361	149794.9419	Paiva
1223	43218	-20809.1144	149835.0696	Paiva
1223	43219	-20829.8407	149879.1509	Paiva
1223	43220	-20832.8272	149966.5934	Paiva
1223	43221	-20823.4864	150008.8603	Paiva
1223	43222	-20803.1117	150055.1113	Paiva
1223	43223	-20793.5109	150125.091	Paiva
1223	43224	-20762.0421	150153.9477	Paiva
1223	43225	-20720.9589	150153.2914	Paiva
1223	43226	-20716.1964	150175.5164	Paiva
1223	43227	-20693.9713	150206.4727	Paiva
1223	43228	-20663.8087999999	150212.0289	Paiva
1223	43229	-20648.7275	150229.4915	Paiva
1223	43230	-20629.6774	150226.3165	Paiva
1223	43231	-20615.3899	150223.9353	Paiva
1223	43232	-20589.1961	150237.4291	Paiva
1223	43233	-20560.6211	150239.8103	Paiva
1223	43234	-20532.046	150200.1227	Paiva
1223	43235	-20517.7585	150148.5289	Paiva
1223	43236	-20496.6427	150113.8914	Paiva
1224	43237	-19729.8288	150210.6374	Paiva
1224	43238	-19743.2247	150197.0432	Paiva
1224	43239	-19750.1484	150190.2093	Paiva
1224	43240	-19752.148	150187.3535	Paiva
1224	43241	-19753.6214	150184.194	Paiva
1224	43242	-19754.5237	150180.8265	Paiva
1224	43243	-19754.8274	150177.3534	Paiva
1224	43244	-19754.8269	150108.9098	Paiva
1224	43245	-19754.8265	150060.6421	Paiva
1224	43246	-19768.11	150047.3581	Paiva
1224	43247	-19788.2974	150047.0538	Paiva
1224	43248	-19791.6647	150046.1514	Paiva
1224	43249	-19797.6802	150042.6784	Paiva
1224	43250	-19802.6231	150037.843	Paiva
1224	43251	-19823.9655	150016.4996	Paiva
1224	43252	-19827.1437	150012.3577	Paiva
1224	43253	-19829.5194	150005.8308	Paiva
1224	43254	-19829.8231	150002.3577	Paiva
1224	43255	-19829.823	149988.0557	Paiva
1224	43256	-19829.8073	149962.9092	Paiva
1224	43257	-19879.1043	149941.6047	Paiva
1224	43258	-19931.309	149901.2206	Paiva
1224	43259	-19874.4114	149896.1869	Paiva
1224	43260	-19916.6809	149857.7826	Paiva
1224	43261	-19968.2193	149807.3896	Paiva
1224	43262	-19895.5807	149785.9847	Paiva
1224	43263	-19934.8595	149729.208	Paiva
1224	43264	-19967.8975	149687.996	Paiva
1224	43265	-20000.8508	149623.498	Paiva
1224	43266	-20054.0757	149578.1091	Paiva
1224	43267	-20086.7632	149539.0246	Paiva
1224	43268	-20108.6638	149510.8146	Paiva
1224	43269	-20116.4095	149500.8376	Paiva
1224	43270	-20078.6043	149443.0309	Paiva
1224	43271	-20073.8582	149355.6359	Paiva
1224	43272	-20070.2576	149302.0502	Paiva
1224	43273	-20080.8669	149293.9769	Paiva
1224	43274	-20107.2945	149260.3645	Paiva
1224	43275	-20119.1671	149203.1031	Paiva
1224	43276	-20120.3535	149188.8901	Paiva
1224	43277	-20125.0585	149132.5219	Paiva
1224	43278	-20193.0222	149105.6825	Paiva
1224	43279	-20248.9487	149137.9407	Paiva
1224	43280	-20316.2055	149160.12	Paiva
1224	43281	-20397.084	149176.1953	Paiva
1224	43282	-20338.2804	149225.7113	Paiva
1224	43283	-20365.7557	149265.4394	Paiva
1224	43284	-20415.876	149322.4683	Paiva
1224	43285	-20455.3821	149352.9909	Paiva
1224	43286	-20503.8149	149375.0091	Paiva
1224	43287	-20516.0688	149380.2724	Paiva
1224	43288	-20516.072	149380.2737	Paiva
1224	43289	-20570.4415	149403.6263	Paiva
1224	43290	-20590.42	149426.6603	Paiva
1224	43291	-20633.6369	149440.7098	Paiva
1224	43292	-20654.416	149443.9068	Paiva
1224	43293	-20604.4319	149480.5254	Paiva
1224	43294	-20556.7454	149501.4664	Paiva
1224	43295	-20472.8614	149507.0187	Paiva
1224	43296	-20466.0820999999	149507.4675	Paiva
1224	43297	-20451.9788	149509.7046	Paiva
1224	43298	-20399.6818	149518.0003	Paiva
1224	43299	-20336.5759	149532.752	Paiva
1224	43300	-20248.9175	149579.6907	Paiva
1224	43301	-20209.9399	149592.9235	Paiva
1224	43302	-20194.6445	149598.1163	Paiva
1224	43303	-20162.2519	149643.3175	Paiva
1224	43304	-20098.0406	149685.0773	Paiva
1224	43305	-20066.2703	149737.1175	Paiva
1224	43306	-20076.621	149778.2993	Paiva
1224	43307	-20030.5373	149829.2861	Paiva
1224	43308	-20054.2486	149887.0973	Paiva
1224	43309	-20084.6874	149924.7496	Paiva
1224	43310	-20119.7614	150009.9371	Paiva
1224	43311	-20062.7135	149981.2738	Paiva
1224	43312	-20026.1375	150004.1437	Paiva
1224	43313	-20005.5332	150043.3694	Paiva
1224	43314	-19967.0181	150022.2734	Paiva
1224	43315	-19972.5659	150072.6314	Paiva
1224	43316	-19957.1054	150123.6629	Paiva
1224	43317	-19885.0991	150138.424	Paiva
1224	43318	-19837.1389	150189.422	Paiva
1224	43319	-19800.2612	150241.1721	Paiva
1224	43320	-19737.5797	150318.999	Paiva
1224	43321	-19680.7015	150377.3033	Paiva
1224	43322	-19670.0716	150457.6339	Paiva
1224	43323	-19652.7556	150446.3522	Paiva
1224	43324	-19652.6277	150443.5387	Paiva
1224	43325	-19635.9589	150428.8543	Paiva
1224	43326	-19618.4964	150409.4074	Paiva
1224	43327	-19611.3527	150390.3573	Paiva
1224	43328	-19603.4151	150355.8555	Paiva
1224	43329	-19614.6599	150326.0898	Paiva
1224	43330	-19631.8579	150304.9232	Paiva
1224	43331	-19648.0674	150294.3032	Paiva
1224	43332	-19658.7149	150286.9831	Paiva
1224	43333	-19670.8839	150278.4647	Paiva
1224	43334	-19687.4158	150278.051	Paiva
1224	43335	-19698.9724	150266.4942	Paiva
1224	43336	-19725.1498	150240.2083	Paiva
1224	43337	-19727.1494	150237.3525	Paiva
1224	43338	-19728.6227	150234.1928	Paiva
1224	43339	-19729.525	150230.8255	Paiva
1224	43340	-19729.8288	150227.3523	Paiva
1224	43341	-19729.7471	150217.4305	Paiva
1224	43342	-19729.8288	150210.6374	Paiva
1225	43343	-19529.9201	149496.025	Paiva
1225	43344	-19508.4295	149445.7532	Paiva
1225	43345	-19497.6952	149412.4772	Paiva
1225	43346	-19460.8044	149380.401	Paiva
1225	43347	-19446.2523	149350.6353	Paiva
1225	43348	-19427.0699	149316.9009	Paiva
1225	43349	-19382.7522	149282.505	Paiva
1225	43350	-19356.2938	149260.6768	Paiva
1225	43351	-19331.8198	149222.3121	Paiva
1225	43352	-19332.9599	149214.7594	Paiva
1225	43353	-19385.8942	149221.5662	Paiva
1225	43354	-19432.9146	149241.0684	Paiva
1225	43355	-19476.3455	149270.6481	Paiva
1225	43356	-19515.8778	149293.5653	Paiva
1225	43357	-19534.9163	149183.1548	Paiva
1225	43358	-19571.4374	149127.4574	Paiva
1225	43359	-19652.8009	149152.6712	Paiva
1225	43360	-19734.3553	149135.4712	Paiva
1225	43361	-19771.957	149195.1463	Paiva
1225	43362	-19873.338	149252.348	Paiva
1225	43363	-19913.5548	149284.0981	Paiva
1225	43364	-19918.3419	149318.5739	Paiva
1225	43365	-19894.1021	149295.8548	Paiva
1225	43366	-19827.0576	149294.798	Paiva
1225	43367	-19773.7293	149286.458	Paiva
1225	43368	-19720.7546	149261.581	Paiva
1225	43369	-19631.0227	149241.2686	Paiva
1225	43370	-19567.6822	149263.4827	Paiva
1225	43371	-19596.7543	149314.3925	Paiva
1225	43372	-19641.1013	149325.6209	Paiva
1225	43373	-19690.368	149334.6081	Paiva
1225	43374	-19748.5836	149340.413	Paiva
1225	43375	-19675.1475	149398.2146	Paiva
1225	43376	-19619.16	149403.3462	Paiva
1225	43377	-19551.2271	149411.4163	Paiva
1225	43378	-19601.9025	149445.722	Paiva
1225	43379	-19634.8729	149496.0362	Paiva
1225	43380	-19627.3974	149561.9222	Paiva
1225	43381	-19529.5617	149586.4627	Paiva
1225	43382	-19529.9201	149496.025	Paiva
1226	43383	-18347.2215	147628.5683	Paiva
1226	43384	-18293.5559	147661.8454	Paiva
1226	43385	-18285.3828	147658.5413	Paiva
1226	43386	-18285.3998	147658.2808	Paiva
1226	43387	-18285.4104	147658.1182	Paiva
1226	43388	-18291.8669	147573.8761	Paiva
1226	43389	-18324.9399	147548.7406	Paiva
1226	43390	-18388.1479	147506.6561	Paiva
1226	43391	-18474.4156	147520.0495	Paiva
1226	43392	-18534.347	147468.5911	Paiva
1226	43393	-18545.0318	147418.086	Paiva
1226	43394	-18596.7263	147409.1013	Paiva
1226	43395	-18650.6018	147360.1506	Paiva
1226	43396	-18686.8953	147337.8245	Paiva
1226	43397	-18719.362	147366.3155	Paiva
1226	43398	-18781.7717	147346.9049	Paiva
1226	43399	-18821.7481	147307.5234	Paiva
1226	43400	-18859.7511	147268.9617	Paiva
1226	43401	-18901.76	147236.1226	Paiva
1226	43402	-18961.2575	147202.5261	Paiva
1226	43403	-19003.4116	147166.9931	Paiva
1226	43404	-19064.7037	147123.8057	Paiva
1226	43405	-19076.4656	147087.2707	Paiva
1226	43406	-19133.6157	147017.4205	Paiva
1226	43407	-19199.9386	147012.1521	Paiva
1226	43408	-19206.4631	147017.5848	Paiva
1226	43409	-19211.8291	147022.053	Paiva
1226	43410	-19213.7263	147023.6327	Paiva
1226	43411	-19215.9197	147025.459	Paiva
1226	43412	-19219.588	147028.5136	Paiva
1226	43413	-19224.3351	147033.1691	Paiva
1226	43414	-19226.0184	147034.8198	Paiva
1226	43415	-19227.3248	147036.1011	Paiva
1226	43416	-19225.5248	147043.009	Paiva
1226	43417	-19222.5312	147054.4977	Paiva
1226	43418	-19214.5189	147063.0769	Paiva
1226	43419	-19147.6836	147134.6939	Paiva
1226	43420	-19142.1131	147180.4523	Paiva
1226	43421	-19132.1913	147214.8482	Paiva
1226	43422	-19110.7476	147250.3996	Paiva
1226	43423	-19087.8734	147288.9317	Paiva
1226	43424	-19041.2927	147315.1117	Paiva
1226	43425	-19001.9026	147354.526	Paiva
1226	43426	-18979.9075	147369.3971	Paiva
1226	43427	-18969.7223	147386.7075	Paiva
1226	43428	-18960.4763	147424.3986	Paiva
1226	43429	-18945.2627	147455.1565	Paiva
1226	43430	-18953.2002	147480.9534	Paiva
1226	43431	-18958.492	147512.0421	Paiva
1226	43432	-18955.8461	147547.7608	Paiva
1226	43433	-18939.971	147603.985	Paiva
1226	43434	-18921.1125	147637.9053	Paiva
1226	43435	-18901.6391	147649.6677	Paiva
1226	43436	-18886.5176	147649.9718	Paiva
1226	43437	-18877.1347	147654.3471	Paiva
1226	43438	-18856.7070999999	147674.7207	Paiva
1226	43439	-18836.5198	147675.0251	Paiva
1226	43440	-18829.9928	147677.4007	Paiva
1226	43441	-18819.7296	147686.7003	Paiva
1226	43442	-18806.7093	147699.7211	Paiva
1226	43443	-18667.7472	147699.7248	Paiva
1226	43444	-18615.0011	147699.7262	Paiva
1226	43445	-18611.5286	147700.0301	Paiva
1226	43446	-18608.1612	147700.9324	Paiva
1226	43447	-18605.0016	147702.4057	Paiva
1226	43448	-18598.009	147708.3818	Paiva
1226	43449	-18567.8518	147712.1161	Paiva
1226	43450	-18563.0152	147721.9909	Paiva
1226	43451	-18560.5421	147726.6964	Paiva
1226	43452	-18530.2042	147724.1231	Paiva
1226	43453	-18476.4324	147717.4148	Paiva
1226	43454	-18422.2837	147703.38	Paiva
1226	43455	-18410.002	147653.7459	Paiva
1226	43456	-18347.2215	147628.5683	Paiva
1227	43457	-18243.6936	147155.3204	Paiva
1227	43458	-18249.1366	147243.5431	Paiva
1227	43459	-18261.8366	147296.4599	Paiva
1227	43460	-18307.3451	147305.9849	Paiva
1227	43461	-18303.1117	147369.4851	Paiva
1227	43462	-18267.1283	147532.4687	Paiva
1227	43463	-18230.1614	147636.2169	Paiva
1227	43464	-18185.1614	147621.2963	Paiva
1227	43465	-18119.2559	147652.8994	Paiva
1227	43466	-18029.9178	147719.1261	Paiva
1227	43467	-17996.8448	147765.4283	Paiva
1227	43468	-17979.2502	147785.212	Paiva
1227	43469	-17951.8029	147816.0744	Paiva
1227	43470	-17933.36	147868.7833	Paiva
1227	43471	-17845.3523	147859.6966	Paiva
1227	43472	-17766.9996	147828.7844	Paiva
1227	43473	-17718.9004	147808.1376	Paiva
1227	43474	-17715.1497	147763.3406	Paiva
1227	43475	-17679.5411	147726.733	Paiva
1227	43476	-17724.7054	147689.2172	Paiva
1227	43477	-17727.5088	147639.0033	Paiva
1227	43478	-17763.5232	147587.7684	Paiva
1227	43479	-17791.8202	147554.973	Paiva
1227	43480	-17814.1826	147518.6728	Paiva
1227	43481	-17865.744	147506.7989	Paiva
1227	43482	-17966.513	147504.5666	Paiva
1227	43483	-18017.8127	147482.6934	Paiva
1227	43484	-18054.406	147451.5934	Paiva
1227	43485	-18076.003	147406.5008	Paiva
1227	43486	-18081.8305	147354.6447	Paiva
1227	43487	-18137.9227	147324.0052	Paiva
1227	43488	-18197.0366	147294.832	Paiva
1227	43489	-18227.0820999999	147246.3335	Paiva
1227	43490	-18214.8036	147182.3446	Paiva
1227	43491	-18243.6936	147155.3204	Paiva
1228	43492	-16788.5377	149330.814	Paiva
1228	43493	-16843.9023	149304.7308	Paiva
1228	43494	-16881.7106	149274.1763	Paiva
1228	43495	-16947.4198	149289.8148	Paiva
1228	43496	-16914.6451	149316.8883	Paiva
1228	43497	-16949.346	149355.7599	Paiva
1228	43498	-16995.6452	149344.9676	Paiva
1228	43499	-17045.4777	149384.0516	Paiva
1228	43500	-17088.0788	149416.1821	Paiva
1228	43501	-17130.8734	149462.7122	Paiva
1228	43502	-17184.0902	149475.4863	Paiva
1228	43503	-17240.2706	149504.8396	Paiva
1228	43504	-17300.2964	149540.6057	Paiva
1228	43505	-17242.2531	149613.8828	Paiva
1228	43506	-17210.4248	149674.3281	Paiva
1228	43507	-17159.3712	149710.7181	Paiva
1228	43508	-17085.9165	149736.366	Paiva
1228	43509	-17015.7819	149763.7288	Paiva
1228	43510	-16944.1011	149738.4088	Paiva
1228	43511	-16881.0938	149710.3303	Paiva
1228	43512	-16819.3531	149660.0252	Paiva
1228	43513	-16771.2087	149637.41	Paiva
1228	43514	-16728.4419	149603.6964	Paiva
1228	43515	-16678.9247	149566.3028	Paiva
1228	43516	-16638.3776	149528.2524	Paiva
1228	43517	-16612.9364	149483.6375	Paiva
1228	43518	-16584.3455	149465.3447	Paiva
1228	43519	-16556.9349	149442.2274	Paiva
1228	43520	-16602.5137	149415.3515	Paiva
1228	43521	-16648.9208	149373.1223	Paiva
1228	43522	-16686.4249	149351.736	Paiva
1228	43523	-16743.7596	149331.0414	Paiva
1228	43524	-16788.5377	149330.814	Paiva
1229	43525	-16570.149	149779.9316	Paiva
1229	43526	-16629.2806	149715.9386	Paiva
1229	43527	-16670.2912	149664.3447	Paiva
1229	43528	-16645.1556	149640.5323	Paiva
1229	43529	-16643.8327	149611.4281	Paiva
1229	43530	-16670.2912	149577.0321	Paiva
1229	43531	-16678.9247	149566.3028	Paiva
1229	43532	-16728.4419	149603.6964	Paiva
1229	43533	-16771.2087	149637.41	Paiva
1229	43534	-16819.3531	149660.0252	Paiva
1229	43535	-16881.0938	149710.3303	Paiva
1229	43536	-16861.8447	149763.8297	Paiva
1229	43537	-16879.7963	149817.6193	Paiva
1229	43538	-16861.3447	149879.9504	Paiva
1229	43539	-16807.9925	149943.6345	Paiva
1229	43540	-16795.2964	149885.0208	Paiva
1229	43541	-16752.202	149892.5758	Paiva
1229	43542	-16676.0804	149910.3965	Paiva
1229	43543	-16628.6415	149895.1649	Paiva
1229	43544	-16635.6125	149837.1301	Paiva
1229	43545	-16596.177	149799.1195	Paiva
1229	43546	-16570.149	149779.9316	Paiva
1230	43547	-16566.6237	147700.2464	Paiva
1230	43548	-16588.9426	147680.4819	Paiva
1230	43549	-16588.9501	147680.4752	Paiva
1230	43550	-16607.6494	147663.9162	Paiva
1230	43551	-16609.9444	147661.6776	Paiva
1230	43552	-16630.9437	147641.1941	Paiva
1230	43553	-16639.8733	147632.4839	Paiva
1230	43554	-16650.9017	147610.7197	Paiva
1230	43555	-16659.9617	147592.8402	Paiva
1230	43556	-16662.5932	147587.6469	Paiva
1230	43557	-16667.7103	147575.831	Paiva
1230	43558	-16673.239	147563.0645	Paiva
1230	43559	-16680.9906	147545.1651	Paiva
1230	43560	-16688.4619	147527.9132	Paiva
1230	43561	-16689.525	147525.4586	Paiva
1230	43562	-16801.3297	147507.5426	Paiva
1230	43563	-16842.9593	147500.872	Paiva
1230	43564	-16856.0304	147476.1244	Paiva
1230	43565	-16866.1633	147456.9399	Paiva
1230	43566	-16876.3272	147415.632	Paiva
1230	43567	-16878.3974	147407.2189	Paiva
1230	43568	-16898.9391	147354.4066	Paiva
1230	43569	-16910.4752	147324.7481	Paiva
1230	43570	-16931.594	147319.3632	Paiva
1230	43571	-16971.0809	147309.295	Paiva
1230	43572	-17017.3025	147260.3551	Paiva
1230	43573	-17072.1241	147256.2501	Paiva
1230	43574	-17112.2325	147230.2499	Paiva
1230	43575	-17185.8409	147219.0291	Paiva
1230	43576	-17225.8748	147186.7722	Paiva
1230	43577	-17264.1979	147133.9965	Paiva
1230	43578	-17256.962	147170.5352	Paiva
1230	43579	-17257.174	147170.5352	Paiva
1230	43580	-17257.1062	147170.8775	Paiva
1230	43581	-17278.2729	147170.8775	Paiva
1230	43582	-17321.9293	147132.5128	Paiva
1230	43583	-17348.6479	147101.365	Paiva
1230	43584	-17409.2419	147066.3669	Paiva
1230	43585	-17439.856	147023.2213	Paiva
1230	43586	-17450.5289	147015.6321	Paiva
1230	43587	-17478.0049	146993.6294	Paiva
1230	43588	-17485.8271	147018.3995	Paiva
1230	43589	-17473.9208	147067.3475	Paiva
1230	43590	-17474.1739	147067.2421	Paiva
1230	43591	-17474.065	147067.6898	Paiva
1230	43592	-17505.815	147054.4605	Paiva
1230	43593	-17549.4713	147065.0439	Paiva
1230	43594	-17614.6903	147139.325	Paiva
1230	43595	-17617.8744	147179.4684	Paiva
1230	43596	-17596.3173	147170.3941	Paiva
1230	43597	-17579.3839	147183.0942	Paiva
1230	43598	-17550.8087999999	147205.3192	Paiva
1230	43599	-17516.9421	147226.4859	Paiva
1230	43600	-17442.8586	147302.686	Paiva
1230	43601	-17388.8835	147343.9611	Paiva
1230	43602	-17347.6085	147346.0779	Paiva
1230	43603	-17327.5001	147358.7778	Paiva
1230	43604	-17290.4583	147386.2946	Paiva
1230	43605	-17261.8833	147424.3947	Paiva
1230	43606	-17219.5499	147472.0198	Paiva
1230	43607	-17163.4581	147497.4198	Paiva
1230	43608	-17095.7246	147540.8116	Paiva
1230	43609	-17080.9079	147558.8032	Paiva
1230	43610	-17062.9162	147584.2033	Paiva
1230	43611	-17072.4412	147618.07	Paiva
1230	43612	-17067.1495	147660.4034	Paiva
1230	43613	-17104.1813	147671.2419	Paiva
1230	43614	-17105.5799	147702.9497	Paiva
1230	43615	-17077.0963	147761.1226	Paiva
1230	43616	-17060.1345	147815.0636	Paiva
1230	43617	-16995.8655	147787.1116	Paiva
1230	43618	-16971.2759	147716.3499	Paiva
1230	43619	-16898.6073	147692.3622	Paiva
1230	43620	-16842.4152	147687.1	Paiva
1230	43621	-16807.8037	147760.8696	Paiva
1230	43622	-16800.0656	147809.0313	Paiva
1230	43623	-16802.3349	147866.0997	Paiva
1230	43624	-16814.9872	147939.6682	Paiva
1230	43625	-16755.7893	147973.0042	Paiva
1230	43626	-16706.6284	148022.7349	Paiva
1230	43627	-16652.8065	147985.787	Paiva
1230	43628	-16623.9595	147936.077	Paiva
1230	43629	-16615.6789	147886.043	Paiva
1230	43630	-16586.7309	147843.6212	Paiva
1230	43631	-16511.997	147804.2859	Paiva
1230	43632	-16542.2002	147758.4452	Paiva
1230	43633	-16566.6237	147700.2464	Paiva
1231	43634	-15693.5691	153799.7064	Paiva
1231	43635	-15712.0899	153799.1772	Paiva
1231	43636	-15783.5276	153770.073	Paiva
1231	43637	-15845.7048	153727.7396	Paiva
1231	43638	-15914.4966	153684.0832	Paiva
1231	43639	-15991.1785	153621.1513	Paiva
1231	43640	-15991.3716	153621.4549	Paiva
1231	43641	-16037.6738	153614.8402	Paiva
1231	43642	-16086.6218	153587.0589	Paiva
1231	43643	-16134.2469	153592.3506	Paiva
1231	43644	-16183.1683	153610.8614	Paiva
1231	43645	-16208.1846	153680.6437	Paiva
1231	43646	-16170.2044	153691.3826	Paiva
1231	43647	-16110.2886	153717.6854	Paiva
1231	43648	-16089.1219	153733.5604	Paiva
1231	43649	-16074.7021	153722.1833	Paiva
1231	43650	-16042.1583	153741.2334	Paiva
1231	43651	-16012.7895	153769.0147	Paiva
1231	43652	-15958.8144	153807.9085	Paiva
1231	43653	-15900.0768	153846.8023	Paiva
1231	43654	-15844.5142	153865.0586	Paiva
1231	43655	-15800.0641	153894.4275	Paiva
1231	43656	-15781.9212	153929.0207	Paiva
1231	43657	-15755.8122	153882.8368	Paiva
1231	43658	-15725.3191	153856.5919	Paiva
1231	43659	-15693.5691	153799.7064	Paiva
1232	43660	-15435.0614	152058.9046	Paiva
1232	43661	-15411.7007	152003.9509	Paiva
1232	43662	-15392.8593	151969.7141	Paiva
1232	43663	-15408.8066	151941.1492	Paiva
1232	43664	-15499.8234	151903.0491	Paiva
1232	43665	-15464.3019	151868.3944	Paiva
1232	43666	-15506.9137	151833.371	Paiva
1232	43667	-15545.7229	151853.0004	Paiva
1232	43668	-15594.2522	151857.1633	Paiva
1232	43669	-15656.7072	151854.9123	Paiva
1232	43670	-15687.9232	151816.6955	Paiva
1232	43671	-15739.3123	151795.448	Paiva
1232	43672	-15811.6373	151766.9278	Paiva
1232	43673	-15891.2379	151728.9712	Paiva
1232	43674	-15939.0842	151731.9331	Paiva
1232	43675	-15984.7555	151777.9276	Paiva
1232	43676	-16070.2191	151811.265	Paiva
1232	43677	-16130.4693	151862.7554	Paiva
1232	43678	-16137.0252	151922.8235	Paiva
1232	43679	-16099.8522	151985.189	Paiva
1232	43680	-16049.2867	152057.602	Paiva
1232	43681	-15990.107	152029.9351	Paiva
1232	43682	-15933.8354	151997.8528	Paiva
1232	43683	-15882.2683	151982.9453	Paiva
1232	43684	-15833.7674	152005.2019	Paiva
1232	43685	-15764.6316	152019.4573	Paiva
1232	43686	-15788.8320999999	152075.1507	Paiva
1232	43687	-15739.0674	152088.4463	Paiva
1232	43688	-15695.6202	152097.7838	Paiva
1232	43689	-15661.3076	152129.4904	Paiva
1232	43690	-15612.4464	152128.1122	Paiva
1232	43691	-15534.0979	152119.6589	Paiva
1232	43692	-15476.1038	152089.9224	Paiva
1232	43693	-15435.0614	152058.9046	Paiva
1233	43694	-15482.3016	151783.9562	Paiva
1233	43695	-15500.1259	151764.0944	Paiva
1233	43696	-15538.2862	151733.841	Paiva
1233	43697	-15567.0233	151693.5392	Paiva
1233	43698	-15618.6364	151666.2799	Paiva
1233	43699	-15670.3344	151636.9605	Paiva
1233	43700	-15726.3222	151606.4292	Paiva
1233	43701	-15745.1615	151565.1219	Paiva
1233	43702	-15726.4054	151523.3745	Paiva
1233	43703	-15726.0489	151457.5863	Paiva
1233	43704	-15690.8945	151371.9383	Paiva
1233	43705	-15759.4597	151383.6378	Paiva
1233	43706	-15826.5295	151387.9507	Paiva
1233	43707	-15867.846	151411.697	Paiva
1233	43708	-15807.4835	151478.4701	Paiva
1233	43709	-15829.1205	151522.0569	Paiva
1233	43710	-15871.8355	151516.5903	Paiva
1233	43711	-15928.2043	151529.4126	Paiva
1233	43712	-15946.1929	151485.3385	Paiva
1233	43713	-15902.1874	151450.9134	Paiva
1233	43714	-15948.2734	151420.4078	Paiva
1233	43715	-16006.482	151373.3151	Paiva
1233	43716	-16067.0785	151357.7721	Paiva
1233	43717	-16113.7804	151375.6859	Paiva
1233	43718	-16056.4709	151411.8669	Paiva
1233	43719	-16014.9774	151441.9377	Paiva
1233	43720	-15998.5376	151493.2884	Paiva
1233	43721	-16070.0039	151510.8263	Paiva
1233	43722	-16110.374	151578.1277	Paiva
1233	43723	-16156.5908	151646.2584	Paiva
1233	43724	-16146.0768	151648.3395	Paiva
1233	43725	-16063.7697	151664.6315	Paiva
1233	43726	-16055.0536	151732.7279	Paiva
1233	43727	-16070.2191	151811.265	Paiva
1233	43728	-15984.7555	151777.9276	Paiva
1233	43729	-15939.0842	151731.9331	Paiva
1233	43730	-15891.2379	151728.9712	Paiva
1233	43731	-15811.6373	151766.9278	Paiva
1233	43732	-15739.3123	151795.448	Paiva
1233	43733	-15687.9232	151816.6955	Paiva
1233	43734	-15656.7072	151854.9123	Paiva
1233	43735	-15594.2522	151857.1633	Paiva
1233	43736	-15545.7229	151853.0004	Paiva
1233	43737	-15506.9137	151833.371	Paiva
1233	43738	-15464.3019	151868.3944	Paiva
1233	43739	-15417.5913	151856.0643	Paiva
1233	43740	-15482.3016	151783.9562	Paiva
1234	43741	-16146.0768	151648.3395	Paiva
1234	43742	-16156.5908	151646.2584	Paiva
1234	43743	-16110.374	151578.1277	Paiva
1234	43744	-16070.0039	151510.8263	Paiva
1234	43745	-15998.5376	151493.2884	Paiva
1234	43746	-16014.9774	151441.9377	Paiva
1234	43747	-16056.4709	151411.8669	Paiva
1234	43748	-16113.7804	151375.6859	Paiva
1234	43749	-16067.0785	151357.7721	Paiva
1234	43750	-16006.482	151373.3151	Paiva
1234	43751	-15948.2734	151420.4078	Paiva
1234	43752	-15902.1874	151450.9134	Paiva
1234	43753	-15946.1929	151485.3385	Paiva
1234	43754	-15928.2043	151529.4126	Paiva
1234	43755	-15871.8355	151516.5903	Paiva
1234	43756	-15829.1205	151522.0569	Paiva
1234	43757	-15807.4835	151478.4701	Paiva
1234	43758	-15867.846	151411.697	Paiva
1234	43759	-15826.5295	151387.9507	Paiva
1234	43760	-15759.4597	151383.6378	Paiva
1234	43761	-15690.8945	151371.9383	Paiva
1234	43762	-15663.2452	151306.1636	Paiva
1234	43763	-15616.3715	151262.8228	Paiva
1234	43764	-15604.5448	151199.9299	Paiva
1234	43765	-15664.347	151196.9359	Paiva
1234	43766	-15730.768	151214.2598	Paiva
1234	43767	-15778.2978	151239.1627	Paiva
1234	43768	-15854.2612	151274.1037	Paiva
1234	43769	-15910.7157	151212.4477	Paiva
1234	43770	-15927.9436	151159.5379	Paiva
1234	43771	-15970.0435	151072.0769	Paiva
1234	43772	-16035.1933	151073.8748	Paiva
1234	43773	-16053.5692	151120.6689	Paiva
1234	43774	-16085.0093	151181.0814	Paiva
1234	43775	-16135.0324	151260.2891	Paiva
1234	43776	-16187.7569	151280.548	Paiva
1234	43777	-16350.4958	151348.274	Paiva
1234	43778	-16420.3459	151435.0576	Paiva
1234	43779	-16498.6628	151532.4243	Paiva
1234	43780	-16509.2462	151583.2245	Paiva
1234	43781	-16591.5673	151668.1526	Paiva
1234	43782	-16613.0627	151712.3277	Paiva
1234	43783	-16600.5815	151726.1634	Paiva
1234	43784	-16566.2609	151740.9184	Paiva
1234	43785	-16516.2545	151773.4622	Paiva
1234	43786	-16459.8982	151809.9749	Paiva
1234	43787	-16395.6043	151848.8687	Paiva
1234	43788	-16375.5128	151873.9019	Paiva
1234	43789	-16364.6996	151882.632	Paiva
1234	43790	-16325.8058	151850.8819	Paiva
1234	43791	-16301.1995	151826.2757	Paiva
1234	43792	-16295.6432	151805.6381	Paiva
1234	43793	-16247.2243	151776.2693	Paiva
1234	43794	-16218.6493	151773.888	Paiva
1234	43795	-16178.9618	151729.4379	Paiva
1234	43796	-16165.4679	151673.0816	Paiva
1234	43797	-16146.0768	151648.3395	Paiva
1235	43798	-16468.5082	150002.4379	Paiva
1235	43799	-16372.9369	149925.4843	Paiva
1235	43800	-16301.2703	149862.7607	Paiva
1235	43801	-16238.331	149805.0636	Paiva
